customer_id,age,annual_income,tenure_months,days_since_last_purchase,transactions,total_spend,premium_amount,claims_count,complaints_count,renewals_count,policies_count,channel,region,product_type,clv,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,engagement_style
RID-000635,33.0,81039.48,22.5,153.4,7,915.81,570.12,0,0,1,2,online,west,plus,3709.26,153.4,7,915.81,130.82999999999998,0.0,0.0,0.5,1.6063460324142285,40.702666666666666,-2.79501099027862,growing,digital
RID-000517,49.0,18000.0,62.1,202.7,5,700.6,483.96,0,1,6,9,online,west,plus,1762.15,202.7,5,700.6,140.12,0.0,0.2,0.6666666666666666,1.4476403008513101,11.281803542673108,-5.3223161035115965,mature,digital
RID-001285,42.0,64151.68,55.6,41.2,5,663.65,417.53,1,0,6,7,partner,east,premium,3424.07,41.2,5,663.65,132.73,0.14285714285714285,0.0,0.8571428571428571,1.5894666251526837,11.93615107913669,1.5268692946213112,mature,assisted
RID-000598,42.0,92048.24,31.7,35.6,6,1211.92,1031.39,1,0,2,4,agent,west,plus,4446.14,35.6,6,1211.92,201.98666666666668,0.25,0.0,0.5,1.1750356315263866,38.23091482649843,0.14843808008569648,growing,assisted
RID-000196,47.0,76631.52,46.9,21.4,13,1482.09,1139.78,0,0,4,7,online,west,plus,4796.43,21.4,13,1482.09,114.00692307692307,0.0,0.0,0.5714285714285714,1.3003298882240433,31.601066098081024,3.6035748739495728,mature,digital
RID-001787,32.0,78871.99,21.1,95.7,4,660.27,453.17,1,0,2,4,online,west,plus,2883.52,95.7,4,660.27,165.0675,0.25,0.0,0.5,1.4570028907474015,31.29241706161137,-2.3109883456913876,growing,digital
RID-001685,35.0,73390.94,31.4,86.6,6,691.19,598.81,1,1,3,5,agent,west,basic,2960.4,86.6,6,691.19,115.19833333333334,0.2,0.16666666666666666,0.6,1.1542726407374628,22.012420382165608,-1.810518325853464,growing,assisted
RID-000411,30.0,69403.0,54.9,86.4,3,783.07,631.93,2,0,4,7,branch,east,enterprise,3652.1,86.4,3,783.07,261.02333333333337,0.2857142857142857,0.0,0.5714285714285714,1.239172060196541,14.263570127504556,-2.0464167902348107,mature,in_person
RID-000097,65.0,89892.27,17.9,29.3,8,2002.19,1232.58,0,0,1,2,agent,north,plus,4614.77,29.3,8,2002.19,250.27375,0.0,0.0,0.5,1.624389491959954,111.85418994413409,1.0893245610605904,growing,assisted
RID-000821,26.0,98116.8,34.7,115.6,5,773.47,439.25,1,2,4,7,online,south,plus,3194.87,115.6,5,773.47,154.69400000000002,0.14285714285714285,0.4,0.5714285714285714,1.760887877063176,22.290201729106627,-4.643131082378843,growing,digital
RID-000779,25.0,87595.96,55.5,21.4,7,1341.21,768.49,1,0,4,5,agent,west,premium,4311.32,21.4,7,1341.21,191.60142857142858,0.2,0.0,0.8,1.7452536792931594,24.165945945945946,2.541917676853243,mature,assisted
RID-000157,23.0,93027.17,16.7,45.7,6,60.0,44.98,1,0,0,2,online,north,plus,2494.73,45.7,6,60.0,10.0,0.5,0.0,0.0,1.333926189417519,3.5928143712574854,-2.821879195109669,growing,digital
RID-000420,42.0,96008.14,26.9,54.8,7,1756.92,1015.97,1,0,4,5,agent,north,enterprise,5658.78,54.8,7,1756.92,250.98857142857145,0.2,0.0,0.8,1.7293030306012973,65.31301115241637,1.599180982496493,growing,assisted
RID-001679,31.0,47450.96,29.7,23.6,6,1186.63,809.13,0,0,2,3,partner,north,enterprise,3601.59,23.6,6,1186.63,197.77166666666668,0.0,0.0,0.6666666666666666,1.466550492504295,39.95387205387206,1.3822252794406364,growing,assisted
RID-000478,48.0,94035.56,10.3,105.3,7,1577.92,1213.59,0,0,2,5,online,east,basic,3787.48,105.3,7,1577.92,225.41714285714286,0.0,0.0,0.4,1.3002084723835894,153.19611650485436,-1.9744048907919352,new,digital
RID-001763,43.0,79257.76,61.2,31.6,5,541.19,382.86,1,1,4,5,agent,east,basic,4185.64,31.6,5,541.19,108.23800000000001,0.2,0.2,0.8,1.4135454213028262,8.84297385620915,0.22315605533208893,mature,assisted
RID-000669,22.0,63285.07,57.5,35.5,11,2228.23,1983.6,0,0,4,7,agent,east,plus,5480.87,35.5,11,2228.23,202.56636363636363,0.0,0.0,0.5714285714285714,1.1233262754587618,38.75182608695652,2.442528326627893,mature,assisted
RID-000874,33.0,33193.89,40.4,48.2,12,2431.05,1662.94,1,0,3,4,branch,north,premium,5200.23,48.2,12,2431.05,202.5875,0.25,0.0,0.75,1.4618988057296114,60.174504950495056,3.4246086702266476,mature,in_person
RID-001590,59.0,68469.81,45.6,81.0,5,927.63,542.34,3,0,4,5,online,south,premium,4553.73,81.0,5,927.63,185.526,0.6,0.0,0.8,1.71042150680385,20.342763157894737,0.09660407584197861,mature,digital
RID-001524,45.0,64307.42,15.7,132.6,8,1282.72,817.37,0,0,2,3,online,west,plus,3902.71,132.6,8,1282.72,160.34,0.0,0.0,0.6666666666666666,1.5693260090289587,81.70191082802549,-0.9313056305824707,growing,digital
RID-000448,27.0,47575.51,32.8,29.5,7,1403.03,1087.81,1,0,1,3,online,south,enterprise,4047.99,29.5,7,1403.03,200.43285714285713,0.3333333333333333,0.0,0.3333333333333333,1.2897748687730395,42.775304878048786,-0.1929324182837907,growing,digital
RID-001115,35.0,53682.6,33.5,51.4,11,1869.36,1617.42,1,1,3,6,agent,west,basic,3589.01,51.4,11,1869.36,169.94181818181818,0.16666666666666666,0.09090909090909091,0.5,1.1557665912378974,55.80179104477612,1.0338645364484111,growing,assisted
RID-000179,25.0,76962.19,40.1,31.3,11,3325.87,2482.85,3,0,5,8,online,west,basic,6780.85,31.3,11,3325.87,302.35181818181815,0.375,0.0,0.625,1.339537225366011,82.93940149625935,2.8487801491171147,mature,digital
RID-000391,36.0,60654.95,30.6,58.5,5,540.35,412.62,1,0,3,4,online,north,basic,3852.2,58.5,5,540.35,108.07000000000001,0.25,0.0,0.75,1.3095584314865978,17.658496732026144,0.4631573688112798,growing,digital
RID-000579,44.0,116674.92,53.8,15.7,5,413.32,324.85,0,2,4,5,online,south,plus,4255.65,15.7,5,413.32,82.664,0.0,0.4,0.8,1.2723410804986917,7.682527881040892,-0.5958512244877148,mature,digital
RID-001303,38.0,73236.98,28.6,22.0,8,139.28,89.43,1,0,4,6,agent,east,basic,3621.08,22.0,8,139.28,17.41,0.16666666666666666,0.0,0.6666666666666666,1.5574192105557418,4.86993006993007,2.1904512076168263,growing,assisted
RID-001542,52.0,72857.69,57.0,225.0,8,1370.89,925.29,1,0,4,6,partner,west,basic,3522.15,225.0,8,1370.89,171.36125,0.16666666666666666,0.0,0.6666666666666666,1.481578748284322,24.050701754385965,-3.5393556473059347,mature,assisted
RID-001316,44.0,96224.57,44.7,114.0,6,326.19,203.51,1,1,3,5,partner,west,premium,3278.76,114.0,6,326.19,54.365,0.2,0.16666666666666666,0.6,1.6028205002211193,7.29731543624161,-2.5839011230203788,mature,assisted
RID-001484,36.0,69719.64,27.9,24.4,5,671.96,583.8,0,0,4,5,online,north,plus,4031.52,24.4,5,671.96,134.392,0.0,0.0,0.8,1.1510106200753685,24.084587813620075,1.6941758393327584,growing,digital
RID-001630,47.0,67028.32,40.6,56.3,9,1675.75,1154.8,0,0,4,6,agent,south,premium,4475.69,56.3,9,1675.75,186.19444444444446,0.0,0.0,0.6666666666666666,1.451117076550052,41.27463054187192,1.6038438731443847,mature,assisted
RID-001549,46.0,71702.17,48.6,23.9,4,60.0,40.66,0,0,3,4,branch,north,plus,3800.7,23.9,4,60.0,15.0,0.0,0.0,0.75,1.4756517461878997,1.2345679012345678,1.0582323981432133,mature,in_person
RID-000807,24.0,53864.85,53.3,7.9,7,1033.39,737.08,1,0,5,6,partner,south,enterprise,4046.68,7.9,7,1033.39,147.62714285714287,0.16666666666666666,0.0,0.8333333333333334,1.4020052097465676,19.38818011257036,3.101979826525426,mature,assisted
RID-000889,60.0,24534.92,32.1,73.4,10,1486.13,1317.41,0,1,2,4,agent,east,basic,3675.15,73.4,10,1486.13,148.613,0.0,0.1,0.5,1.12806946964119,46.2968847352025,-0.026259248045565703,growing,assisted
RID-000665,51.0,75798.17,67.3,14.2,9,1434.66,915.25,1,1,6,8,agent,west,premium,4765.78,14.2,9,1434.66,159.40666666666667,0.125,0.1111111111111111,0.75,1.5675061458617865,21.317384843982172,2.535352805706882,mature,assisted
RID-000143,39.0,31239.75,35.3,16.6,5,1082.73,858.58,1,0,3,6,online,north,enterprise,2868.7,16.6,5,1082.73,216.546,0.16666666666666666,0.0,0.5,1.2610706049523632,30.672237960339945,0.3031929767240582,growing,digital
RID-001367,43.0,56923.21,16.8,46.0,12,1269.06,997.51,1,0,1,3,agent,north,plus,3933.82,46.0,12,1269.06,105.755,0.3333333333333333,0.0,0.3333333333333333,1.2722278473398763,75.53928571428571,1.2490065867580795,growing,assisted
RID-001286,34.0,99361.73,41.9,16.5,5,623.37,402.29,1,1,3,5,partner,east,basic,3293.79,16.5,5,623.37,124.674,0.2,0.2,0.6,1.5495538044694126,14.877565632458234,-0.4247319227104831,mature,assisted
RID-000422,39.0,101018.1,12.6,53.1,5,835.61,628.29,0,3,2,5,online,north,basic,3893.84,53.1,5,835.61,167.122,0.0,0.6,0.4,1.3299750115392575,66.31825396825397,-5.067476196284536,growing,digital
RID-000637,30.0,76972.54,33.2,69.0,13,1138.19,865.81,0,0,4,7,partner,north,plus,4270.12,69.0,13,1138.19,87.55307692307693,0.0,0.0,0.5714285714285714,1.3145955810166203,34.2828313253012,2.260033956243546,growing,assisted
RID-001264,30.0,50171.06,47.1,29.7,8,752.34,599.31,1,0,4,5,branch,north,plus,3495.11,29.7,8,752.34,94.0425,0.2,0.0,0.8,1.2553436451919708,15.973248407643313,2.6891772302034207,mature,in_person
RID-001793,47.0,84146.27,17.4,37.5,11,1658.89,1304.58,1,1,1,2,online,north,plus,5293.23,37.5,11,1658.89,150.80818181818182,0.5,0.09090909090909091,0.5,1.2715893237670364,95.33850574712645,1.4262010649381962,growing,digital
RID-000616,51.0,57163.14,1.0,80.5,7,1100.29,654.54,0,0,0,2,online,north,plus,2186.94,80.5,7,1100.29,157.18428571428572,0.0,0.0,0.0,1.6810126195496073,1100.29,-3.42259935434793,new,digital
RID-000295,30.0,79506.87,45.4,50.7,9,1345.61,1002.25,1,1,5,7,online,west,premium,4513.94,50.7,9,1345.61,149.51222222222222,0.14285714285714285,0.1111111111111111,0.7142857142857143,1.342589174357695,29.638986784140968,1.3133138681644936,mature,digital
RID-000765,31.0,96277.4,33.1,39.4,10,1328.29,1167.55,1,0,4,5,branch,east,plus,5053.84,39.4,10,1328.29,132.829,0.2,0.0,0.8,1.1376729048006509,40.129607250755285,3.1784533186720876,growing,in_person
RID-001709,37.0,94390.21,40.8,126.1,8,1178.29,1051.63,2,3,3,5,online,north,premium,4490.36,126.1,8,1178.29,147.28625,0.4,0.375,0.6,1.1204416001825737,28.8796568627451,-3.482986496941049,mature,digital
RID-000089,49.0,84324.79,52.3,82.1,7,1292.09,989.48,0,1,4,7,partner,south,basic,4158.26,82.1,7,1292.09,184.5842857142857,0.0,0.14285714285714285,0.5714285714285714,1.3058273032299792,24.705353728489484,-1.3044846532353902,mature,assisted
RID-000042,60.0,47258.38,36.9,133.6,6,1299.71,963.15,5,2,4,6,agent,south,basic,3409.25,133.6,6,1299.71,216.61833333333334,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.3494367440170276,35.22249322493225,-3.8355880146611216,mature,assisted
RID-001622,34.0,95675.28,23.9,82.7,13,1831.65,1478.93,1,1,2,5,agent,south,premium,3784.43,82.7,13,1831.65,140.89615384615385,0.2,0.07692307692307693,0.4,1.2384967510294604,76.63807531380753,0.4650759525640935,growing,assisted
RID-001737,48.0,84226.82,47.3,174.5,10,534.28,339.1,0,0,4,6,online,west,premium,4030.43,174.5,10,534.28,53.428,0.0,0.0,0.6666666666666666,1.5755824240636978,11.295560253699788,-1.3508954570325873,mature,digital
RID-000132,41.0,63104.88,46.9,36.9,6,808.33,522.6,0,0,2,4,online,west,premium,3243.84,36.9,6,808.33,134.72166666666666,0.0,0.0,0.5,1.546747034060467,17.235181236673775,0.11174473569456561,mature,digital
RID-001474,43.0,50033.74,54.6,27.3,1,153.1,107.4,0,1,5,8,partner,south,premium,3372.74,27.3,1,153.1,153.1,0.0,1.0,0.625,1.4255121042830539,2.804029304029304,-7.192617234248498,mature,assisted
RID-000811,52.0,98241.56,15.6,57.0,4,408.65,326.41,0,0,1,3,online,south,plus,3448.01,57.0,4,408.65,102.1625,0.0,0.0,0.3333333333333333,1.2519530651634445,26.19551282051282,-2.1137351137922193,growing,digital
RID-000924,44.0,41756.05,37.0,25.4,3,641.12,445.14,0,1,5,8,agent,west,premium,3304.87,25.4,3,641.12,213.70666666666668,0.0,0.3333333333333333,0.625,1.4402659837354541,17.327567567567566,-2.149939919969926,mature,assisted
RID-001669,38.0,52158.92,40.1,11.6,9,2260.96,1674.11,1,0,3,4,online,east,plus,4460.03,11.6,9,2260.96,251.21777777777777,0.25,0.0,0.75,1.3505444684041075,56.383042394014964,3.3130701096962927,mature,digital
RID-000974,34.0,60685.25,44.9,17.4,3,741.05,385.28,2,0,5,7,online,north,premium,3287.29,17.4,3,741.05,247.01666666666665,0.2857142857142857,0.0,0.7142857142857143,1.923406353820598,16.50445434298441,0.6683639459985269,mature,digital
RID-000165,31.0,111211.97,33.1,23.3,7,1195.51,869.1,0,0,4,5,online,north,basic,5703.2,23.3,7,1195.51,170.78714285714287,0.0,0.0,0.8,1.3755724312507192,36.11812688821752,2.4882889427431283,growing,digital
RID-000725,30.0,98523.82,39.5,21.4,6,923.66,622.85,3,0,3,5,online,south,basic,4388.62,21.4,6,923.66,153.94333333333333,0.6,0.0,0.6,1.4829573733643733,23.38379746835443,1.0862899464201352,mature,digital
RID-000291,59.0,76052.22,10.6,111.0,3,645.51,429.19,0,0,1,3,agent,north,plus,2481.62,111.0,3,645.51,215.17,0.0,0.0,0.3333333333333333,1.5040191989561733,60.89716981132076,-4.019452632963521,new,assisted
RID-001703,32.0,99843.22,7.5,24.9,3,874.24,600.3,0,1,2,5,online,east,premium,3837.57,24.9,3,874.24,291.41333333333336,0.0,0.3333333333333333,0.4,1.4563384974179578,116.56533333333333,-3.3441842919207208,new,digital
RID-000835,39.0,69823.88,29.2,41.3,11,1835.22,1159.45,2,0,3,4,online,north,basic,4736.33,41.3,11,1835.22,166.83818181818182,0.5,0.0,0.75,1.5828366898098236,62.85,3.2378332075321747,growing,digital
RID-000349,30.0,82908.36,49.4,72.3,7,949.79,547.72,3,1,6,8,agent,south,plus,4027.31,72.3,7,949.79,135.68428571428572,0.375,0.14285714285714285,0.75,1.7340794566566857,19.226518218623482,-0.06885963963753655,mature,assisted
RID-000572,48.0,61372.91,49.2,43.9,9,2066.84,1216.31,0,0,4,5,branch,north,plus,4538.83,43.9,9,2066.84,229.6488888888889,0.0,0.0,0.8,1.699270745122543,42.00894308943089,2.6699054513169274,mature,in_person
RID-000799,37.0,48675.54,27.0,37.8,5,1053.82,571.08,0,0,3,6,online,east,plus,3486.38,37.8,5,1053.82,210.76399999999998,0.0,0.0,0.5,1.8453106394900887,39.03037037037037,-0.29519079334669307,growing,digital
RID-001696,50.0,85959.61,35.8,49.7,5,1222.12,950.89,2,1,5,7,agent,east,basic,4111.68,49.7,5,1222.12,244.42399999999998,0.2857142857142857,0.2,0.7142857142857143,1.2852380401518577,34.13743016759776,-0.7480547523207199,growing,assisted
RID-000966,39.0,61975.08,47.1,18.0,5,1057.85,707.73,1,1,3,4,online,south,basic,4112.64,18.0,5,1057.85,211.57,0.25,0.2,0.75,1.494708434007319,22.459660297239914,0.3385010674698009,mature,digital
RID-001436,27.0,53144.88,27.9,13.2,8,1660.74,833.54,1,0,2,4,partner,north,plus,4190.76,13.2,8,1660.74,207.5925,0.25,0.0,0.5,1.9923938863161936,59.524731182795705,1.5437575185199819,growing,assisted
RID-001757,56.0,88124.05,49.7,9.5,10,2114.61,1294.47,0,0,3,5,agent,east,plus,5721.02,9.5,10,2114.61,211.461,0.0,0.0,0.6,1.6335720410670005,42.54748490945674,2.9483049536977752,mature,assisted
RID-000840,39.0,78637.26,6.6,80.4,6,946.27,824.73,1,1,1,3,branch,north,plus,3557.62,80.4,6,946.27,157.71166666666667,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.1473694421204514,143.37424242424242,-3.067646346717733,new,in_person
RID-000459,42.0,85780.1,35.4,47.3,3,60.0,36.48,0,2,5,7,agent,west,enterprise,2611.86,47.3,3,60.0,20.0,0.0,0.6666666666666666,0.7142857142857143,1.6447368421052633,1.6949152542372883,-4.401566666240376,growing,assisted
RID-000376,34.0,99470.84,67.6,63.0,5,926.64,726.38,1,0,6,8,branch,east,premium,4631.92,63.0,5,926.64,185.328,0.125,0.0,0.75,1.2756959167377957,13.707692307692309,0.3361419459189033,mature,in_person
RID-000334,43.0,99034.39,40.5,79.7,8,1447.09,1036.95,0,1,3,5,agent,south,premium,4925.85,79.7,8,1447.09,180.88625,0.0,0.125,0.6,1.3955253387337865,35.730617283950615,-0.5885724744569062,mature,assisted
RID-001607,45.0,68535.82,18.5,36.7,3,632.62,336.61,1,0,1,3,agent,north,plus,2985.23,36.7,3,632.62,210.87333333333333,0.3333333333333333,0.0,0.3333333333333333,1.8793856391669885,34.19567567567567,-1.9222868727627271,growing,assisted
RID-001762,24.0,76450.24,47.2,16.0,6,1591.6,1182.26,2,1,4,7,online,east,basic,4241.48,16.0,6,1591.6,265.26666666666665,0.2857142857142857,0.16666666666666666,0.5714285714285714,1.3462351766954814,33.720338983050844,0.028770347370218108,mature,digital
RID-001456,44.0,88381.52,1.0,16.4,5,1007.82,564.59,1,1,0,1,partner,south,premium,3434.9,16.4,5,1007.82,201.56400000000002,1.0,0.2,0.0,1.7850475566340176,1007.82,-3.6441952156682906,new,assisted
RID-001704,52.0,77261.33,53.3,107.5,6,60.0,41.78,1,0,5,6,agent,north,basic,2528.28,107.5,6,60.0,10.0,0.16666666666666666,0.0,0.8333333333333334,1.4360938247965533,1.125703564727955,-0.09082731128862331,mature,assisted
RID-001182,34.0,41313.39,24.7,12.5,6,1449.2,750.37,2,0,3,5,online,south,basic,3642.03,12.5,6,1449.2,241.53333333333333,0.4,0.0,0.6,1.9313138851499927,58.67206477732794,1.3374982272517242,growing,digital
RID-001671,30.0,67124.29,30.7,48.6,7,792.18,621.92,2,0,2,5,branch,east,basic,3177.48,48.6,7,792.18,113.16857142857143,0.4,0.0,0.4,1.273765114484178,25.803908794788274,-0.3740105623479917,growing,in_person
RID-001035,46.0,99678.13,60.6,60.9,1,238.06,132.32,0,0,6,8,partner,west,plus,4197.37,60.9,1,238.06,238.06,0.0,0.0,0.75,1.7991233373639663,3.928382838283828,-1.1307139679157883,mature,assisted
RID-001733,58.0,79225.56,48.2,51.3,7,780.5,602.06,0,0,4,5,online,north,plus,4017.7,51.3,7,780.5,111.5,0.0,0.0,0.8,1.296382420356775,16.192946058091284,1.6979707558572303,mature,digital
RID-000329,45.0,63679.47,42.5,53.8,5,506.24,429.48,1,0,4,7,branch,south,basic,3223.47,53.8,5,506.24,101.248,0.14285714285714285,0.0,0.5714285714285714,1.178727763807395,11.911529411764706,-0.3631957265778052,mature,in_person
RID-001193,37.0,71005.88,29.1,44.9,10,1053.55,599.05,1,0,3,5,agent,east,enterprise,3755.06,44.9,10,1053.55,105.35499999999999,0.2,0.0,0.6,1.7587012770219514,36.204467353951884,1.9491169602777472,growing,assisted
RID-000319,54.0,54168.09,24.0,49.0,6,1279.95,1139.73,0,0,2,3,online,west,basic,4104.0,49.0,6,1279.95,213.32500000000002,0.0,0.0,0.6666666666666666,1.1230291384801663,53.331250000000004,0.6652937813370006,growing,digital
RID-001379,55.0,59212.54,32.0,44.5,7,1316.53,719.25,1,0,3,5,online,north,basic,4223.9,44.5,7,1316.53,188.07571428571427,0.2,0.0,0.6,1.83042057698992,41.1415625,0.8158098867020527,growing,digital
RID-001221,38.0,81992.28,19.2,36.6,7,1235.04,865.28,1,0,2,3,online,north,basic,3623.25,36.6,7,1235.04,176.43428571428572,0.3333333333333333,0.0,0.6666666666666666,1.4273298816568047,64.325,1.3968242799921102,growing,digital
RID-001563,37.0,107294.1,40.7,37.4,7,1602.53,1422.97,0,0,4,7,online,east,plus,4686.04,37.4,7,1602.53,228.93285714285713,0.0,0.0,0.5714285714285714,1.1261867783579413,39.37420147420147,0.8627698146666449,mature,digital
RID-000168,41.0,106407.36,46.3,32.5,5,635.29,537.15,2,0,4,5,agent,east,basic,4830.75,32.5,5,635.29,127.05799999999999,0.4,0.0,0.8,1.1827050172205156,13.721166306695464,1.4655480781264805,mature,assisted
RID-000013,45.0,84436.38,37.5,92.9,4,827.21,655.77,0,2,3,6,branch,south,plus,3192.16,92.9,4,827.21,206.8025,0.0,0.5,0.5,1.2614331244186225,22.058933333333336,-5.401444295434965,mature,in_person
RID-000172,41.0,108246.77,42.4,29.9,10,1440.2,874.64,2,0,3,4,partner,west,basic,5756.58,29.9,10,1440.2,144.02,0.5,0.0,0.75,1.6466203237903596,33.966981132075475,3.1780731677300786,mature,assisted
RID-000650,42.0,96158.19,32.6,62.4,6,1223.52,911.72,2,1,3,6,partner,south,premium,3974.88,62.4,6,1223.52,203.92,0.3333333333333333,0.16666666666666666,0.5,1.3419909621374984,37.53128834355828,-1.664505250172957,growing,assisted
RID-000261,53.0,43011.04,36.5,50.8,7,1160.97,710.93,1,2,3,4,agent,east,premium,3709.55,50.8,7,1160.97,165.85285714285715,0.25,0.2857142857142857,0.75,1.6330299748217125,31.807397260273973,-0.3675761085450554,mature,assisted
RID-001243,31.0,88173.7,23.0,71.8,6,930.81,837.49,2,1,2,5,branch,south,basic,3100.91,71.8,6,930.81,155.135,0.4,0.16666666666666666,0.4,1.111428196157566,40.47,-2.4668739987555273,growing,in_person
RID-001616,37.0,63273.72,51.1,20.2,7,1663.48,1433.38,1,1,4,6,online,east,basic,4765.26,20.2,7,1663.48,237.64000000000001,0.16666666666666666,0.14285714285714285,0.6666666666666666,1.1605296571739523,32.553424657534244,0.9541569984732312,mature,digital
RID-000673,45.0,83399.12,42.3,37.2,6,733.96,371.31,2,1,4,5,online,east,basic,3819.02,37.2,6,733.96,122.32666666666667,0.4,0.16666666666666666,0.8,1.9766771700196601,17.351300236406622,0.6579240469798373,mature,digital
RID-000259,43.0,28702.77,36.7,23.3,8,1652.77,1018.63,1,1,2,4,online,east,plus,3743.58,23.3,8,1652.77,206.59625,0.25,0.125,0.5,1.6225420417619745,45.03460490463215,0.46630651614238394,mature,digital
RID-001190,18.0,79351.17,39.2,155.9,9,1936.25,1156.65,0,0,4,6,online,west,basic,4245.2,155.9,9,1936.25,215.13888888888889,0.0,0.0,0.6666666666666666,1.6740154757273158,49.39413265306122,-1.2074308202068815,mature,digital
RID-000139,27.0,37767.49,33.8,26.5,9,1033.69,558.17,1,0,4,5,online,north,basic,3580.84,26.5,9,1033.69,114.85444444444445,0.2,0.0,0.8,1.851926832327069,30.58254437869823,3.1610317531674497,growing,digital
RID-000550,32.0,87085.26,19.1,24.6,10,1478.49,753.13,0,0,2,3,online,east,premium,4316.06,24.6,10,1478.49,147.849,0.0,0.0,0.6666666666666666,1.9631272157529245,77.40785340314136,2.880129407760131,growing,digital
RID-000863,44.0,55488.61,46.7,11.2,11,2876.61,2359.45,0,2,3,6,online,east,basic,5790.39,11.2,11,2876.61,261.51,0.0,0.18181818181818182,0.5,1.2191866748606668,61.59764453961456,1.5922651442690046,mature,digital
RID-001376,43.0,82279.81,41.8,134.6,7,952.83,837.41,1,0,4,5,agent,west,basic,4245.19,134.6,7,952.83,136.11857142857144,0.2,0.0,0.8,1.1378297369269534,22.794976076555027,-0.6532258501283164,mature,assisted
